LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
MEX,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,51139.40505,
MEX,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,53262.1317072945,
NLD,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,84468.83878,
NLD,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,88463.6809333406,
NZL,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,46962.84618,
NZL,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,47949.9585438068,
NOR,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,51209.38498,
NOR,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,50882.8220631329,
POL,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,26636.23335,
POL,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,27549.157401243,
PRT,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,65416.55013,
PRT,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,72368.9948124201,
SVK,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,21625.45487,
SVK,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,23242.1998021467,
ESP,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,61542.54797,
ESP,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,64473.4630465315,
SWE,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,50964.3841,
SWE,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,53885.2609591555,
CHE,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,96996.94822,
CHE,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,99703.3409237523,
TUR,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,33287.97688,
TUR,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,32953.1840575244,
USA,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,68052.16,
USA,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,69586.2464400079,
CHL,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,43760.34089,
CHL,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,44106.5087493518,
COL,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,41156.0769848851,
CRI,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,38266.15002,
CRI,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,38735.9160016795,
ISR,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,53649.95995,
ISR,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,55999.8677306692,
LTU,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,19881.54916,
LTU,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,21720.8419129724,
SVN,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,48166.02208,
SVN,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,50538.8540419069,
LUX,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,138278.7897,
LUX,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,146568.236567051,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,97.4397825655158,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,99.9950431191876,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,100.328609931628,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,100.717224011452,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,103.001909204781,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,105.15400773687,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,106.154632994477,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,112.389577245826,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,112.10958915122,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,113.232379387563,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,117.404844511233,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,119.872583423876,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,59568.04285,
AUS,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,63276.8992140589,
AUS,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,41798.38696,
AUS,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,44729.452019171,
AUS,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,59568.04285,
AUS,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,65705.8171440348,
AUT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
AUT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,100.558646334937,
AUT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,101.068888269192,
AUT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,101.443137081889,
AUT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,103.474391085943,
AUT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,104.339066974666,
AUT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,102.900574381247,
AUT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,102.227313378544,
AUT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,101.251029132825,
CZE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,18805.23228,
CZE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,21767.9145833942,
CZE,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,17919.66733,
CZE,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,20472.2053820017,
CZE,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,20963.69184,
CZE,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,24272.9523727531,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,88.0546755381112,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,100.797093034336,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,100.400813825404,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,102.552699847991,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,101.759584575739,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,101.371751250543,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,98.9891759864419,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,98.5833218833601,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,97.6761852975041,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,98.0991328060549,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,99.4319357772399,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,95.5757652583207,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,96.8952476159714,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,97.2538381191897,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,46551.7442,
DNK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,49674.5186365176,
DNK,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,41273.70837,
DNK,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,44039.4832948937,
DNK,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,46551.7442,
DNK,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,49674.5186365176,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,92.2428643121109,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,101.756392371143,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,101.946414851751,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,107.357903880736,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,107.1689219716,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,110.379483605764,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,109.148835721804,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,107.88016678023,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,106.651802574981,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,105.553006132807,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,108.126051347643,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,108.416618007254,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,107.588849472576,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,106.432754512697,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,31944.52087,
FIN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,32871.3380007794,
FIN,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,29578.26007,
FIN,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,30027.4893943282,
FIN,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,31944.52087,
FIN,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,32871.3380007794,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,105.296600949303,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,100.003136270337,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,98.5796148312399,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,96.9975467393882,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,97.1432265552591,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,98.0760521387209,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,97.1399849402066,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,95.5871843917385,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,94.5847641469065,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,95.4670239276217,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,95.4893478086554,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,95.6462126099704,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,100.183240003283,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,102.839535384681,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,35962.78019,
FRA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,37700.0549795743,
FRA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,29515.54333,
FRA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,30871.9197004,
FRA,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,52373.92856,
FRA,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,54502.6231665622,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,88.0136626967816,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,101.223419458135,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,96.5666213721279,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,97.6052053383682,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,99.9239883457786,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,101.141098428622,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,86.2926259326021,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,77.7594571904349,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,74.4562899662688,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,70.4204357337877,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,71.9043086407204,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,72.760394395457,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,72.4735774991141,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,71.3505026652139,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,25997.98924,
GRC,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,26197.8210844349,
GRC,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,19374.29771,
GRC,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,19825.3781179507,
GRC,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,37698.8586,
GRC,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,38803.5178547924,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,59.2803470881183,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,102.78828060574,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,98.3866097051754,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,95.5966821090208,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,84.8412100273703,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,81.7418180810619,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,78.7558325558797,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,74.9515780030498,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,71.7101392803198,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,111.471516671964,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,114.954379491347,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,119.078655104674,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,121.567810859219,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,121.948243812515,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,20629.05113,
HUN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,21089.6743037884,
HUN,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,14226.93182,
HUN,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,14544.6029681299,
HUN,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,27031.17045,
HUN,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,27634.7456394469,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,116.694703105847,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,113.776889580037,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,107.465558199553,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,99.2614965871135,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,91.9289104515912,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,89.5735000518815,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,93.485717729644,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,86.0312803922947,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,113.499508385835,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,121.008387889577,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,124.694479507803,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,98.8284647224323,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,97.5044089105313,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,97.4165932800518,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,99.4067772025627,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,99.8618664630075,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,98.4524689392365,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,95.7634392223974,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,93.934407905626,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,93.2849251035215,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,93.2031692569194,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,93.1885801602829,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,92.4499989853623,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,93.5568147918332,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,34444.47468,
ITA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,36603.5671270789,
ITA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,28513.77897,
ITA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,30403.287804628,
ITA,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,41914.31038,
ITA,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,44468.2238679753,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,100.972467250528,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,100.554069496016,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,98.8164879071985,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,95.4480158411517,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,95.741854133357,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,97.7636878468185,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,98.3710027564282,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,99.6345245533145,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,100.391217136944,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,104.548026437796,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,103.639162838217,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,108.725484332469,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,109.9806059038,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,53404.98168,
KOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,57179.3328300292,
KOR,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,30395.08709,
KOR,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,32485.2266806741,
KOR,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,84842.44085,
KOR,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,90910.9591704631,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,99.7785069316855,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,99.9005020671795,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,96.1708138263959,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,99.2360521591224,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,136.196108875206,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,133.336739865032,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,136.75494151986,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,137.750794054904,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,144.895984841058,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,145.175003969877,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,141.168016504339,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,139.069091768889,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,139.390642218229,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,102504.8216,
LUX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,108624.175323805,
LUX,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,70192.27905,
LUX,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,74400.1200847976,
LUX,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,124035.5148,
LUX,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,131440.212149809,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,87.3343143388862,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,101.08826234869,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,102.114431122029,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,102.534642866069,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,102.589981206757,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,103.062684981115,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,107.077236858993,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,107.605183197265,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,108.953370764483,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,112.294549235934,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,112.317695914408,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,122.324310965811,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,133.784571244228,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,147.891997991245,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,31685.93266,
MEX,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,33076.0474893358,
MEX,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,19893.43526,
MEX,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,20851.4776702642,
MEX,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,39995.70834,
MEX,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,41692.5073274876,
NLD,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,58035.68812,
NLD,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,63412.9070130865,
NLD,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,38922.46898,
NLD,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,42133.4157556578,
NLD,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,61279.48097,
NLD,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,67147.2841574989,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,100.597813894493,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,104.206686771785,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,105.81327899237,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,110.010819539053,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,110.891096734893,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,115.554773427362,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,116.453634199185,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,120.823596537318,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,119.19717023152,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,120.711842095323,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,119.155610304201,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,121.965820890252,
